SCHCD,School_Name,Block_Name,Cluster_Name,Village_Name,Pincode,District_Name
7030324506,KRISHNA BODH PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,245-DURGA PURI,110093,NORTH EAST DELHI
7030324507,SHASHI PUBLIC SEC.SCHOL,DOEUNAIDED,DEFAULT,245-DURGA PURI,110032,NORTH EAST DELHI
7030324508,LUMBNI MARIGOLD PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,245-DURGA PURI,110032,NORTH EAST DELHI
7030324509,MOUNT EVEREST PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,245-DURGA PURI,110093,NORTH EAST DELHI
7030324601,D.A.V. PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,246-ASHOK NAGAR,110093,NORTH EAST DELHI
7030324602,KALA NIKETAN S S BAL VIDYALAYA,DOEUNAIDED,DEFAULT,246-ASHOK NAGAR,110093,NORTH EAST DELHI
7030324603,DEEP PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,246-ASHOK NAGAR,110093,NORTH EAST DELHI
7030324604,M.B.M.INTERNATIONAL SCHOOL,DOEUNAIDED,DEFAULT,246-ASHOK NAGAR,110093,NORTH EAST DELHI
7030324605,SIDDHARTH INTERNATIONAL P SCHOOL,DOEUNAIDED,DEFAULT,246-ASHOK NAGAR,110093,NORTH EAST DELHI
7030324701,SHISHU GYAN VIDYALAYA,DOEUNAIDED,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030324702,K.V. VIDYA MANDIR,DOEUNAIDED,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030324703,PANCHSHEEL GOLDEN P.SCHOOL,DOEUNAIDED,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030324704,OXFORD MODERN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030324802,K.D. FIELD PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,248-WELCOME COLONY,110032,NORTH EAST DELHI
7030324803,VIDHYA VIHAR PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,248-WELCOME COLONY,110032,NORTH EAST DELHI
7030324804,S.R CAPITAL PUBLIC SEC. SCHOOL,DOEUNAIDED,DEFAULT,248-WELCOME COLONY,110032,NORTH EAST DELHI
7030324805,LITTLE FLOWERS PUB SR.SEC. SCHOOL,DOEUNAIDED,DEFAULT,248-WELCOME COLONY,110032,NORTH EAST DELHI
7030324901,MAULANA AZAD PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,249-CHAUHAN BANGAR,110053,NORTH EAST DELHI
7030325001,LITTLE STAR PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,250-JAFFRABAD,110094,NORTH EAST DELHI
7030325002,NEW MOON SCHOOL,DOEUNAIDED,DEFAULT,250-JAFFRABAD,110053,NORTH EAST DELHI
7030325101,SHIBBAN MODERN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,251-NEW USMANPUR,110053,NORTH EAST DELHI
7030325102,GREEN LAND MODEL SCHOOL,DOEUNAIDED,DEFAULT,251-NEW USMANPUR,110053,NORTH EAST DELHI
7030325103,MOTHERHOOD PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,251-NEW USMANPUR,110053,NORTH EAST DELHI
7030325201,KAPIL VIDYA MANDIR,DOEUNAIDED,DEFAULT,252-MAUZPUR,110053,NORTH EAST DELHI
7030325202,J.M.CONVENT SCHOOL,DOEUNAIDED,DEFAULT,252-MAUZPUR,110053,NORTH EAST DELHI
7030325203,NEW TITIKSHA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,252-MAUZPUR,110053,NORTH EAST DELHI
7030325204,SETH BHAGWAN DASS SR.SEC. SCHOOL,DOEUNAIDED,DEFAULT,252-MAUZPUR,110032,NORTH EAST DELHI
7030325205,CANTORBURY MODEL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,252-MAUZPUR,110053,NORTH EAST DELHI
7030325206,LITTLE FLOWERS PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,252-MAUZPUR,110053,NORTH EAST DELHI
7030325207,VICTOR PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,252-MAUZPUR,110053,NORTH EAST DELHI
7030325208,NEW HOLY CHILD PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,252-MAUZPUR,110053,NORTH EAST DELHI
7030325209,UNIVERSAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,252-MAUZPUR,110053,NORTH EAST DELHI
7030325210,ADARSH VIDYA NIKETAN PUBLIC SHOOL,DOEUNAIDED,DEFAULT,252-MAUZPUR,110053,NORTH EAST DELHI
7030325211,BRIGHT STAR PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,252-MAUZPUR,110053,NORTH EAST DELHI
7030325212,SUNDER PUBLIC MIDDLE SCHOOL,DOEUNAIDED,DEFAULT,252-MAUZPUR,110053,NORTH EAST DELHI
7030325301,OSTEL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,253-BHAJANPURA,110053,NORTH EAST DELHI
7030325302,SUN RISE PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,253-BHAJANPURA,110053,NORTH EAST DELHI
7030325303,S.D.PUBLIC SECONDARY SCHOOL,DOEUNAIDED,DEFAULT,253-BHAJANPURA,110053,NORTH EAST DELHI
7030325304,J.M. MODEL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,253-BHAJANPURA,110053,NORTH EAST DELHI
7030325305,PT. YADRAM SECONDARY PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,253-BHAJANPURA,110053,NORTH EAST DELHI
7030325306,ADARSH GYAN SAROVER BALIKA VIDH.,DOEUNAIDED,DEFAULT,253-BHAJANPURA,110053,NORTH EAST DELHI
7030325307,HAPPY TIME PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,253-BHAJANPURA,110053,NORTH EAST DELHI
7030325308,GYAN SAROVER BAL VIDYALAYA GANWARA,DOEUNAIDED,DEFAULT,253-BHAJANPURA,110053,NORTH EAST DELHI
7030325402,BHANDARRRI MODERN  PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030325403,GANGA HAPPY PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030325404,GANDHI MEMORIAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030325405,U. B SEWA SADAN PUB MIDDLE SCH,DOEUNAIDED,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030325406,GANGA HAPPY SCHOOL,DOEUNAIDED,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030325407,VISHVA BHARTI SCHOOL,DOEUNAIDED,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030325408,NEW BAL JYOTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030325409,BRAHAMPURI PUBLIC SR.SEC.SCHOOL,DOEUNAIDED,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030325410,POOJA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030325411,BHAGIRATHI BAL SHIKSHA SADAN,DOEUNAIDED,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030325412,NAV JEEVAN ADRSH PUB SR. SEC. SCH,DOEUNAIDED,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030325413,GREEN VALES SCHOOL,DOEUNAIDED,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030325501,GANGOTRI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,255-GHONDA,110053,NORTH EAST DELHI
7030325502,B.A.V. PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,255-GHONDA,110053,NORTH EAST DELHI
7030325503,VIVEK MODERN SCHOOL,DOEUNAIDED,DEFAULT,255-GHONDA,110053,NORTH EAST DELHI
7030325504,SANDHYA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,255-GHONDA,110053,NORTH EAST DELHI
7030325505,NAV JEEWAN ADARSH PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,255-GHONDA,110053,NORTH EAST DELHI
7030325506,GREEN GARDEN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,255-GHONDA,110053,NORTH EAST DELHI
7030325507,HOLY HOME PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,255-GHONDA,110053,NORTH EAST DELHI
7030325601,PT. DIWAN CHAND PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030325602,ANGLO INDIAN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030325603,KALINDIN BAL VIDYALAY (REGD),DOEUNAIDED,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030325604,NAV JEEWAN ADARSH PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030325605,ABHINAV BHARTI BHAWAN SCHOOL,DOEUNAIDED,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030325606,MOTHER PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030325607,CANTERBURY PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030325608,LOVELY ROSE PUB. SECONDARY SCHOOL,DOEUNAIDED,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030325609,GYANDEEP VIDYA BHAWAN SEC. SCHOOL,DOEUNAIDED,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030325610,ST. JAMES SCHOOL,DOEUNAIDED,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030325611,ROSE GARDEN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030325612,CH. RAMPHAL MEMORIAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030325613,FAHAN INTERNATIONAL SCHOOL,DOEUNAIDED,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030325614,"Shivalik P/S,Yamana Vihar D-53",DOEUNAIDED,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030325701,SHISHU NIKETA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,257-SUBHASH MOHALLA,110053,NORTH EAST DELHI
7030325702,NITYANAND MEMORIAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,257-SUBHASH MOHALLA,110053,NORTH EAST DELHI
7030325703,ALFALAH ISLAMIC SCHOOL,DOEUNAIDED,DEFAULT,257-SUBHASH MOHALLA,110053,NORTH EAST DELHI
7030325801,TAKSILA PUBLIC SCHOOL (SR.SEC),DOEUNAIDED,DEFAULT,258-KARDAMPURI,110094,NORTH EAST DELHI
7030325802,SRI SARASWATI VIDYA NIKETAN,DOEUNAIDED,DEFAULT,258-KARDAMPURI,110094,NORTH EAST DELHI
7030325901,National Victor Public School,DOEUNAIDED,DEFAULT,259-JANTA COLONY,110032,NORTH EAST DELHI
7030325902,HUDA MODERN PUB SECONDARY SCHOOL,DOEUNAIDED,DEFAULT,259-JANTA COLONY,110032,NORTH EAST DELHI
7030325903,ATUL SHIKSHA SADAN  MIDDLE SCHOOL,DOEUNAIDED,DEFAULT,259-JANTA COLONY,110032,NORTH EAST DELHI
7030325904,NEW MODERN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,259-JANTA COLONY,110032,NORTH EAST DELHI
7030326001,K.V.M. MODEL SCHOOL,DOEUNAIDED,DEFAULT,260-BABARPUR,110032,NORTH EAST DELHI
7030326003,KONARK PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,260-BABARPUR,110094,NORTH EAST DELHI
7030326004,VIVEKANAND CONVENT SCHOOL,DOEUNAIDED,DEFAULT,260-BABARPUR,110032,NORTH EAST DELHI
7030326005,BABAR PUR MODEL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,260-BABARPUR,110094,NORTH EAST DELHI
7030326006,ABHINAV PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,260-BABARPUR,110032,NORTH EAST DELHI
7030326007,UMA DEVI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,260-BABARPUR,110032,NORTH EAST DELHI
7030326008,GURU HARKRISHAN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,260-BABARPUR,110094,NORTH EAST DELHI
7030326009,SHRI SARASWATI VIHAR PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,260-BABARPUR,110032,NORTH EAST DELHI
7030326010,G.A.P SCHOOL,DOEUNAIDED,DEFAULT,260-BABARPUR,110032,NORTH EAST DELHI
7030326011,ARWACHIN SHIKSHA SADAN MIDDLE SCH.,DOEUNAIDED,DEFAULT,260-BABARPUR,110032,NORTH EAST DELHI
7030326012,SANT PARMANAND PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,260-BABARPUR,110053,NORTH EAST DELHI
7030326013,LOVELY FLOWERS PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,260-BABARPUR,110094,NORTH EAST DELHI
7030326014,NALANDA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,260-BABARPUR,110032,NORTH EAST DELHI
7030326101,LUXMI MODERN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,261-JIWAN PUR,110094,NORTH EAST DELHI
7030326102,DELHI INTERNATIONAL SCHOOL,DOEUNAIDED,DEFAULT,261-JIWAN PUR,110094,NORTH EAST DELHI
7030326103,M.M.A. PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,261-JIWAN PUR,110094,NORTH EAST DELHI
7030326104,CAPITAL PUBLIC SEC.SCHOOL,DOEUNAIDED,DEFAULT,261-JIWAN PUR,110094,NORTH EAST DELHI
7030326105,SHRI. S.R.CAPITAL SCHOOL,DOEUNAIDED,DEFAULT,261-JIWAN PUR,110094,NORTH EAST DELHI
7030326106,VISHWA BHARTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,261-JIWAN PUR,110094,NORTH EAST DELHI
7030326107,ARVIND BHARTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,261-JIWAN PUR,110094,NORTH EAST DELHI
7030326201,PRABHU ATMA PRAKASH PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,262-GOKULPUR,110094,NORTH EAST DELHI
7030326202,SHIV MEMORIAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,262-GOKULPUR,110094,NORTH EAST DELHI
7030326203,OM BHARTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,262-GOKULPUR,110094,NORTH EAST DELHI
7030326301,Montreal Pub. School,DOEUNAIDED,DEFAULT,263-SABOLI,110093,NORTH EAST DELHI
7030326302,SARASWATI VIHAR PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,263-SABOLI,110093,NORTH EAST DELHI
7030326303,PRIYA ADARSH PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,263-SABOLI,110093,NORTH EAST DELHI
7030326304,RED ROSE PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,263-SABOLI,110093,NORTH EAST DELHI
7030326401,MAHARANA PRATAP MODEL P SCHOOL,DOEUNAIDED,DEFAULT,264-HARSH VIHAR,110093,NORTH EAST DELHI
7030326402,RAJA MODEL SCHOOL SUSHILA GARDEN,DOEUNAIDED,DEFAULT,264-HARSH VIHAR,110093,NORTH EAST DELHI
7030326403,HINDON PUBLIC SEC.SCHOOL,DOEUNAIDED,DEFAULT,264-HARSH VIHAR,110093,NORTH EAST DELHI
7030326404,St. Marks Sr. Secondary P School,DOEUNAIDED,DEFAULT,264-HARSH VIHAR,110093,NORTH EAST DELHI
7030326405,N.L.PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,264-HARSH VIHAR,110094,NORTH EAST DELHI
7030326406,MONARCH PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,264-HARSH VIHAR,110093,NORTH EAST DELHI
7030326407,KRISHNA BODH SHIKSHA SADAN,DOEUNAIDED,DEFAULT,264-HARSH VIHAR,110093,NORTH EAST DELHI
7030326408,SARASWATI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,264-HARSH VIHAR,110093,NORTH EAST DELHI
7030326409,SHRI RAM BAL BHARTI SCHOOL,DOEUNAIDED,DEFAULT,264-HARSH VIHAR,110093,NORTH EAST DELHI
7030326410,HARGOVIND PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,264-HARSH VIHAR,110093,NORTH EAST DELHI
7030326501,Dhruv Deep Saraswati Vidya Mandir,DOEUNAIDED,DEFAULT,265-SHIV VIHAR,110094,NORTH EAST DELHI
7030326502,D.S.K. Public School,DOEUNAIDED,DEFAULT,265-SHIV VIHAR,110094,NORTH EAST DELHI
7030326503,DIVYA JYOTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,265-SHIV VIHAR,110094,NORTH EAST DELHI
7030326505,AMAR PREM SCHOOL,DOEUNAIDED,DEFAULT,265-SHIV VIHAR,110094,NORTH EAST DELHI
7030326507,SHIV SHAKTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,265-SHIV VIHAR,110094,NORTH EAST DELHI
7030326508,ARWACHIN SHIKSHA SADAN SEC.SCHOOL,DOEUNAIDED,DEFAULT,265-SHIV VIHAR,110094,NORTH EAST DELHI
7030326509,SAMRAT PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,265-SHIV VIHAR,110094,NORTH EAST DELHI
7030326510,PRAKASH DEEP SARASWATI VIDYA MANDIR,DOEUNAIDED,DEFAULT,265-SHIV VIHAR,110094,NORTH EAST DELHI
7030326511,BHAGWATI MEMORIAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,265-SHIV VIHAR,110094,NORTH EAST DELHI
7030326512,GANGA HAPPY PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,265-SHIV VIHAR,110094,NORTH EAST DELHI
7030326513,"GANGA  P/S, SHIV VIHAR",DOEUNAIDED,DEFAULT,265-SHIV VIHAR,110094,NORTH EAST DELHI
7030326514,"MAYUR  P/S, SHIV VIHAR",DOEUNAIDED,DEFAULT,265-SHIV VIHAR,110094,NORTH EAST DELHI
7030326601,Raj Shree International P/S,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326602,D.R.P.CONVENT SECONDARY SCHOOL,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326603,ARVIND PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326604,RAM NARESH PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326605,BHAGAT VIHAR PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326606,NEO EVERGREEN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326607,MAYUR PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326608,Green Venus Public School,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326609,LOVELY BUDS PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326610,KRISHNA BHARTI MODEL SCHOOL 14,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326611,VIDYDEEP PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326612,NITY PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326613,V.DEEP PUB. SCH WEST KARAWAL NAGAR,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326614,DIVYA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326615,RAMAN MODERN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326616,RAJDHANI PUBLIC SECONDARY SCHOOL,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326617,G. S BAL NIKETAN S.B.S. COLONY,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326618,MANAV CONVENT PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326619,HOLY MOTHERS PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326620,BHAGIRATHI BAL SHIKSHA SADAN,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326621,NEEL GIRI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326622,SHIKHAR CONVENT PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030326701,NAV ADARSH MODEL SCHOOL,DOEUNAIDED,DEFAULT,267-NEHRU VIHAR,110094,NORTH EAST DELHI
7030326702,K.L.V CONVENT SCHOOL,DOEUNAIDED,DEFAULT,267-NEHRU VIHAR,110053,NORTH EAST DELHI
7030326703,NEW SANDHYA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,267-NEHRU VIHAR,110094,NORTH EAST DELHI
7030326704,INDRAPRASTH PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,267-NEHRU VIHAR,110094,NORTH EAST DELHI
7030326705,AKASH DEEP MODEL SCHOOL,DOEUNAIDED,DEFAULT,267-NEHRU VIHAR,110094,NORTH EAST DELHI
7030326706,ADARSH LAKHPAT MODEL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,267-NEHRU VIHAR,110094,NORTH EAST DELHI
7030326707,GOLDEN STAR MODERN SCHOOL,DOEUNAIDED,DEFAULT,267-NEHRU VIHAR,110094,NORTH EAST DELHI
7030326801,Victoria Public School,DOEUNAIDED,DEFAULT,268-MUSTAFABAD,110094,NORTH EAST DELHI
7030326802,ARUN MODERN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,268-MUSTAFABAD,110094,NORTH EAST DELHI
7030326803,SUNSHINE MODERN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,268-MUSTAFABAD,110094,NORTH EAST DELHI
7030326804,SHISHU BHARATI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,268-MUSTAFABAD,110094,NORTH EAST DELHI
7030326805,SHIBBON MODERN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,268-MUSTAFABAD,110094,NORTH EAST DELHI
7030326806,A.B.M. PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,268-MUSTAFABAD,110094,NORTH EAST DELHI
7030326807,SUMAN VIDHYA MANDIR  SEC. SCHOOL,DOEUNAIDED,DEFAULT,268-MUSTAFABAD,110094,NORTH EAST DELHI
7030326808,GIAN JYOTI PUB.SCH F-740 FOOT ROAD,DOEUNAIDED,DEFAULT,268-MUSTAFABAD,110094,NORTH EAST DELHI
7030326809,Diamond Public School,DOEUNAIDED,DEFAULT,268-MUSTAFABAD,110053,NORTH EAST DELHI
7030326810,NAV JEEVAN ADARSH PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,268-MUSTAFABAD,110094,NORTH EAST DELHI
7030326811,FRIENDS PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,268-MUSTAFABAD,110094,NORTH EAST DELHI
7030326812,ADARSH BHARTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,268-MUSTAFABAD,110094,NORTH EAST DELHI
7030326813,NAV JIWAN ADARSH PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,268-MUSTAFABAD,110094,NORTH EAST DELHI
7030326901,R.P.MODEL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,269-KHAZOORI KHAS,110094,NORTH EAST DELHI
7030326903,NAV BHARAT ADARSH PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,269-KHAZOORI KHAS,110094,NORTH EAST DELHI
7030327001,NEW CONVENT MODEL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,270-TUKHMIRPUR,110094,NORTH EAST DELHI
7030327002,DAVID MODEL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,270-TUKHMIRPUR,110094,NORTH EAST DELHI
7030327003,ZITIKSHA MODERN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,270-TUKHMIRPUR,110094,NORTH EAST DELHI
7030327004,PUSHPANJALI MODERN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,270-TUKHMIRPUR,110094,NORTH EAST DELHI
7030327101,SARDAR PATEL PUBLIC SR.SEC. SCHOOL,DOEUNAIDED,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
7030327102,NAV YUG HAPPY PUBLIC SEC SCHOOL,DOEUNAIDED,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
7030327103,NEW KRISHNA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
7030327104,VIDYA INTERNATIONAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,271-KARAWAL NAGAR (WEST),110093,NORTH EAST DELHI
7030327105,SARVADA MODERN SCHOOL,DOEUNAIDED,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
7030327106,KANHAIYA PUBLIC SEC. SCHOOL,DOEUNAIDED,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
7030327107,M.P.MODEL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
7030327108,LAXMAN MODERN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
7030327109,HIMALYAN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
7030327111,JEEWAN JYOTI BAL VIDHYALAYA,DOEUNAIDED,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
7030327112,M.R.L. SECONDARY SCHOOL,DOEUNAIDED,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
7030327113,"LAXMAN MOM.P/S,MUKUND KARAWALNAGAR",DOEUNAIDED,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
7030327114,"VIMAL CONVENT P/S,  JOHRIPUR",DOEUNAIDED,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
